SYMBOL;DESCRIPTION;IBKR SYMBOL;CURRENCY;PRODUCT;REGION;EXCHANGE *PRIMARY EXCHANGE;Classificação Econômica;inloco
CGS;CASTINGS PLC;CGS;GBP;Stocks;GB;LSE*;Desenvolvido;1
CGT;CAPITAL GEARING TRUST-ORD;CGT;GBP;Stocks;GB;LSE*;Desenvolvido;1
CHAM;CHAM GROUP AG;CHAM;CHF;Stocks;CH;EBS*;Desenvolvido;1
CHAR;CHARIOT LTD;CHAR;GBP;Stocks;GB;LSE*;Desenvolvido;1
CHARGE;CHARGEPANEL AB (PUBL);CHARGE;SEK;Stocks;SE;SFB*;Desenvolvido;1
CHD;CHURCH & DWIGHT CO INC;CHD;CHF;Stocks;CH;EBS*;Desenvolvido;1
CHECK;CHECKIN.COM GROUP AB;CHECK;SEK;Stocks;SE;SFB*;Desenvolvido;1
CHEF;CHEFFELO AB;CHEF;SEK;Stocks;SE;SFB*;Desenvolvido;1
CHF;CHESTERFIELD RESOURCES PLC;CHF;GBP;Stocks;GB;LSE*;Desenvolvido;1
CHG;CHEMRING GROUP PLC;CHG;GBP;Stocks;GB;LSE*;Desenvolvido;1
CHH;CHURCHILL CHINA PLC;CHHl;GBP;Stocks;GB;AQXEUK;Desenvolvido;1
CHI;CT UK HIGH INCOME TRUST PLC;CHIl;GBP;Stocks;GB;AQXEUK;Desenvolvido;1
CHL;CLOUDIFIED HOLDINGS LIMITED;CHL;GBP;Stocks;GB;LSE*;Desenvolvido;1
CHLL;CHILL BRANDS GROUP PLC;CHLL;GBP;Stocks;GB;LSE*;Desenvolvido;1
CHROBTU;CHROMOGENICS AB-BTU;CHRO BTU;SEK;Stocks;SE;SFB*;Desenvolvido;1
CHRT;COHORT PLC;CHRT;GBP;Stocks;GB;LSE*;Desenvolvido;1
CHRY;CHRYSALIS INVESTMENTS LTD;CHRYl;GBP;Stocks;GB;TRQXUK;Desenvolvido;1
CHSR1;CHAUSSERIA;CHSRp;EUR;Stocks;FR;AQEUEN;Desenvolvido;1
CHSS;WORLD CHESS PLC;CHSS;GBP;Stocks;GB;LSE*;Desenvolvido;1
CHT;CHINA MOBILE LTD;CHT;CHF;Stocks;CH;EBS*;Desenvolvido;1
CI;CELL IMPACT AB;CI;SEK;Stocks;SE;SFB*;Desenvolvido;1
CIBTA.B;CELL IMPACT AB - BTA;CI BTA B;SEK;Stocks;SE;SFB*;Desenvolvido;1
CIBUS;CIBUS NORDIC REAL ESTAT PUBL;CIBUS;SEK;Stocks;SE;SFB*;Desenvolvido;1
CIC;CONYGAR INVESTMENT CO PLC;CIC;GBP;Stocks;GB;LSE*;Desenvolvido;1
CICN;CICOR TECHNOLOGIES-REG;CICN;CHF;Stocks;CH;EBS*;Desenvolvido;1
CIF;CRONOS IMMO FUND;CIF;CHF;Stocks;CH;EBS*;Desenvolvido;1
CILO;CIELO-BLU GROUP LTD;CILO;ILS;Stocks;IL;TASE*;Desenvolvido;1
CINIS;CINIS FERTILIZER AB;CINIS;SEK;Stocks;SE;SFB*;Desenvolvido;1
CINPHA;CINCLUS PHARMA HOLDING AB;CINPHA;SEK;Stocks;SE;SFB*;Desenvolvido;1
CINT;CINT GROUP AB;CINT;SEK;Stocks;SE;SFB*;Desenvolvido;1
CIRCHE;CIRCHEM AB;CIRCHE;SEK;Stocks;SE;SFB*;Desenvolvido;1
CIRCHEUR;CIRCHEM AB-RTS;CIRCHE UR;SEK;Stocks;SE;SFB*;Desenvolvido;1
CIRCLE.B;CIRCLE ENERGY SWEDEN AB;CIRCLE B;SEK;Stocks;SE;SFB*;Desenvolvido;1
CISHUR;CLEAN INDUSTRY SOLUTIONS HOL;CISH UR;SEK;Stocks;SE;SFB*;Desenvolvido;1
CISY;CI SYSTEMS (ISRAEL) LTD;CISY;ILS;Stocks;IL;TASE*;Desenvolvido;1
CITY;SWISS CENTRAL CITY REAL EST;CITY;CHF;Stocks;CH;EBS*;Desenvolvido;1
CIV;CA ILLE ET VILAINE-CCI;CIV;EUR;Stocks;FR;SBF*;Desenvolvido;1
CIZ;CIZZLE BIOTECHNOLOGY HOLDING;CIZ;GBP;Stocks;GB;LSE*;Desenvolvido;1
CKI;CK INFRASTRUCTURE HOLDINGS L;CKI;GBP;Stocks;GB;LSE*;Desenvolvido;1
CKN;CLARKSON PLC;CKN;GBP;Stocks;GB;LSE*;Desenvolvido;1
CLA;CELSIUS RESOURCES LTD;CLA;GBP;Stocks;GB;LSE*;Desenvolvido;1
CLA.B;CLOETTA AB-B SHS;CLA B;SEK;Stocks;SE;SFB*;Desenvolvido;1
CLAB;C-LAB LTD;CLAB;ILS;Stocks;IL;TASE*;Desenvolvido;1
CLAI;CEL AI PLC;CLAIl;GBP;Stocks;GB;AQXEUK;Desenvolvido;1
CLAS.B;CLAS OHLSON AB-B SHS;CLAS B;SEK;Stocks;SE;SFB*;Desenvolvido;1
CLAV;CLAVISTER HOLDING AB;CLAV;SEK;Stocks;SE;SFB*;Desenvolvido;1
CLAVBTA;CLAVISTER HOLDING AB-BTA;CLAV BTA;SEK;Stocks;SE;SFB*;Desenvolvido;1
CLBIO;CORLINE BIOMEDICAL AB;CLBIO;SEK;Stocks;SE;SFB*;Desenvolvido;1
CLBIOBTA;CORLINE BIOMEDICAL AB-BTA;CLBIO BTA;SEK;Stocks;SE;SFB*;Desenvolvido;1
CLBS;CELEBRUS TECHNOLOGIES PLC;CLBS;GBP;Stocks;GB;LSE*;Desenvolvido;1
CLCO;COOL CO LTD;CLCO;NOK;Stocks;NO;OSE*;Desenvolvido;1
CLDN;CALEDONIA INVESTMENTS PLC;CLDNl;GBP;Stocks;GB;AQXEUK;Desenvolvido;1
CLEM;CLEMONDO GROUP AB;CLEM;SEK;Stocks;SE;SFB*;Desenvolvido;1
CLEMO;CLEAN MOTION AB;CLEMO;SEK;Stocks;SE;SFB*;Desenvolvido;1
CLGB;CLASSIC GLOBAL EQUITY FUND;CLGB;CHF;Stocks;CH;EBS*;Desenvolvido;1
CLI;CLS HOLDINGS PLC;CLIl;GBP;Stocks;GB;CHIXUK;Desenvolvido;1
CLIG;CITY OF LONDON INVESTMENT GR;CLIGl;GBP;Stocks;GB;TRQXUK;Desenvolvido;1
CLIME.B;CLIMEON AB;CLIME B;SEK;Stocks;SE;SFB*;Desenvolvido;1
CLIMEBTA.;CLIMEON AB-BTA;CLIME BTA B;SEK;Stocks;SE;SFB*;Desenvolvido;1
CLIS;CLAL INSURANCE ENTERPR HLDGS;CLIS;ILS;Stocks;IL;TASE*;Desenvolvido;1
CLN;CLARIANT AG-REG;CLN;CHF;Stocks;CH;EBS*;Desenvolvido;1
CLON;CLONTARF ENERGY PLC;CLON;GBP;Stocks;GB;LSE*;Desenvolvido;1
CLOUD;CLOUDBERRY CLEAN ENERGY ASA;CLOUD;NOK;Stocks;NO;OSE*;Desenvolvido;1
CLSBTU.B;CLINICAL LASERTHERMIA SY-BTU;CLS BTU B;SEK;Stocks;SE;SFB*;Desenvolvido;1
CLX;CALNEX SOLUTIONS PLC;CLX;GBP;Stocks;GB;LSE*;Desenvolvido;1
CLXN;CREALOGIX HOLDING AG-REG;CLXN;CHF;Stocks;CH;EBS*;Desenvolvido;1
CMBN;CEMBRA MONEY BANK AG;CMBN;CHF;Stocks;CH;EBS*;Desenvolvido;1
CMCL;CALEDONIA MINING CORP PLC;CMCL;GBP;Stocks;GB;LSE*;Desenvolvido;1
CMCX;CMC MARKETS PLC;CMCXl;GBP;Stocks;GB;AQXEUK;Desenvolvido;1
CMDR;COMPUTER DIRECT GROUP LTD;CMDR;ILS;Stocks;IL;TASE*;Desenvolvido;1
CMER;C. MER INDUSTRIES LTD;CMER;ILS;Stocks;IL;TASE*;Desenvolvido;1
CMET;CAPITAL METALS PLC;CMET;GBP;Stocks;GB;LSE*;Desenvolvido;1
CMO;CMO GROUP PLC;CMO;GBP;Stocks;GB;LSE*;Desenvolvido;1
CMOTEC.B;SCANDINAVIAN CHEMOTECH AB;CMOTEC B;SEK;Stocks;SE;SFB*;Desenvolvido;1
CMPG;CT MANAGED PORTFOLIO TRUST;CMPG;GBP;Stocks;GB;LSE*;Desenvolvido;1
CMPI;CT MANAGED PORTFOLIO TRUST P;CMPI;GBP;Stocks;GB;LSE*;Desenvolvido;1
CMRS;CRITICAL MINERAL RESOURCES P;CMRS;GBP;Stocks;GB;LSE*;Desenvolvido;1
CMX;CATALYST MEDIA GROUP PLC;CMX;GBP;Stocks;GB;LSE*;Desenvolvido;1
CNA;CENTRICA PLC;CNA;GBP;Stocks;GB;LSE*;Desenvolvido;1
CNCJO.B;CONCEJO AB;CNCJO B;SEK;Stocks;SE;SFB*;Desenvolvido;1
CNE;CAPRICORN ENERGY PLC;CNE;GBP;Stocks;GB;LSE*;Desenvolvido;1
CNGL;CANADA GLOBAL (TR) LTD;CNGL;ILS;Stocks;IL;TASE*;Desenvolvido;1
CNSL;CAMBRIDGE NUTRITIONAL SCIENC;CNSL;GBP;Stocks;GB;LSE*;Desenvolvido;1
CNV;CNOVA NV;CNVp;EUR;Stocks;FR;AQEUEN;Desenvolvido;1
CNZN;CANZON ISRAEL LTD;CNZN;ILS;Stocks;IL;TASE*;Desenvolvido;1
COA;COATS GROUP PLC;COAl;GBP;Stocks;GB;AQXEUK;Desenvolvido;1
COALABTA;COALA-LIFE GROUP AB-BTA;COALA BTA;SEK;Stocks;SE;SFB*;Desenvolvido;1
COBR;COBRA RESOURCES PLC;COBR;GBP;Stocks;GB;LSE*;Desenvolvido;1
CODE;CODELAB CAPITAL AS;CODE;NOK;Stocks;NO;OSE*;Desenvolvido;1
CODE;NORTHCODERS GROUP PLC;CODE;GBP;Stocks;GB;LSE*;Desenvolvido;1
CODX;CODEX ACQUISITIONS PLC;CODX;GBP;Stocks;GB;LSE*;Desenvolvido;1
COG;CAMBRIDGE COGNITION HOLDINGS;COG;GBP;Stocks;GB;LSE*;Desenvolvido;1
COM;COMPTOIR GROUP PLC;COM;GBP;Stocks;GB;LSE*;Desenvolvido;1
COMBI;COMBIGENE AB;COMBI;SEK;Stocks;SE;SFB*;Desenvolvido;1
COMBIBTA;COMBIGENE AB-BTA;COMBI BTA;SEK;Stocks;SE;SFB*;Desenvolvido;1
COMPDM;COMPODIUM INTERNATIONAL AB;COMPDM;SEK;Stocks;SE;SFB*;Desenvolvido;1
CONFRZ;CONFERIZE A/S;CONFRZ;DKK;Stocks;DK;CPH*;Desenvolvido;1
CONFTR;CONFIDENCE INTERNATIONAL-RTS;CONF TR;SEK;Stocks;SE;SFB*;Desenvolvido;1
CONFUR;CONFIDENCE INTERNATIONAL-RTS;CONF UR;SEK;Stocks;SE;SFB*;Desenvolvido;1
CONTX;CONTEXTVISION AB;CONTX;NOK;Stocks;NO;OSE*;Desenvolvido;1
COOR;COOR SERVICE MANAGEMENT;COOR;SEK;Stocks;SE;SFB*;Desenvolvido;1
COP;COMPUGROUP MEDICAL SE & CO K;COP;CHF;Stocks;CH;EBS*;Desenvolvido;1
COPL;CANADIAN OVERSEAS PETROLEUM;COPL;GBP;Stocks;GB;LSE*;Desenvolvido;1
CORA;CORA GOLD LTD;CORA;GBP;Stocks;GB;LSE*;Desenvolvido;1
CORD;CORDIANT DIGITAL INFRASTRUCT;CORDl;GBP;Stocks;GB;TRQXUK;Desenvolvido;1
CORE.A;COREM PROPERTY GROUP AB-A;CORE A;SEK;Stocks;SE;SFB*;Desenvolvido;1
CORE.B;COREM PROPERTY GROUP-B SHARE;CORE B;SEK;Stocks;SE;SFB*;Desenvolvido;1
CORED;COREM PROPERTY GROUP AB-D;CORE D;SEK;Stocks;SE;SFB*;Desenvolvido;1
COREPREF;COREM PROPERTY GROUP AB-PREF;CORE PREF;SEK;Stocks;SE;SFB*;Desenvolvido;1
CORO;CORO ENERGY PLC;CORO;GBP;Stocks;GB;LSE*;Desenvolvido;1
COST;COSTAIN GROUP PLC;COST;GBP;Stocks;GB;LSE*;Desenvolvido;1
COST;CORESTATE CAPITAL HOLDING S.;COST;CHF;Stocks;CH;EBS*;Desenvolvido;1
CPENE;CASTLE PRIV EQY - 2ND LINE;CPENE;CHF;Stocks;CH;EBS*;Desenvolvido;1
CPG;COMPASS GROUP PLC;CPGl;GBP;Stocks;GB;CHIXUK;Desenvolvido;1
CPH2;CLEAN POWER HYDROGEN PLC;CPH2;GBP;Stocks;GB;LSE*;Desenvolvido;1
CPHN;CPH GROUP AG;CPHN;CHF;Stocks;CH;EBS*;Desenvolvido;1
CPI;CAPITA PLC;CPIl;GBP;Stocks;GB;AQXEUK;Desenvolvido;1
CPIA;CIPIA VISION LTD;CPIA;ILS;Stocks;IL;TASE*;Desenvolvido;1
CPP;CPP GROUP PLC;CPP;GBP;Stocks;GB;LSE*;Desenvolvido;1
CPTP;CAPITAL POINT LTD;CPTP;ILS;Stocks;IL;TASE*;Desenvolvido;1
CPX;CAP-XX LTD;CPX;GBP;Stocks;GB;LSE*;Desenvolvido;1
CRAD.B;C-RAD AB-B SHS;CRAD B;SEK;Stocks;SE;SFB*;Desenvolvido;1
CRAYN;CRAYON GROUP HOLDING AS;CRAYN;NOK;Stocks;NO;OSE*;Desenvolvido;1
CRBN;CORBION NV;CRBNa;EUR;Stocks;FR;AQEUEN;Desenvolvido;1
CRCL;CORCEL PLC;CRCL;GBP;Stocks;GB;LSE*;Desenvolvido;1
CRDA;CRODA INTERNATIONAL PLC;CRDAl;GBP;Stocks;GB;AQXEUK;Desenvolvido;1
CRDL;CORDEL GROUP PLC;CRDL;GBP;Stocks;GB;LSE*;Desenvolvido;1
CRE;CONDUIT HOLDINGS LTD;CREl;GBP;Stocks;GB;CHIXUK;Desenvolvido;1
CRED.A;CREADES AB-A SHARES;CRED A;SEK;Stocks;SE;SFB*;Desenvolvido;1
CREI;CUSTODIAN PROPERTY INCOME RE;CREIl;GBP;Stocks;GB;BATEUK;Desenvolvido;1
CREO;CREO MEDICAL GROUP PLC;CREO;GBP;Stocks;GB;LSE*;Desenvolvido;1
CRES;CITIUS RESOURCES PLC;CRES;GBP;Stocks;GB;LSE*;Desenvolvido;1
CRH;CRH PLC;CRH;GBP;Stocks;GB;LSE*;Desenvolvido;1
CRL;CREIGHTONS PLC;CRL;GBP;Stocks;GB;LSE*;Desenvolvido;1
CRM;SALESFORCE INC;CRM;CHF;Stocks;CH;EBS*;Desenvolvido;1
CRML;CARMEL CORP LTD;CRML;ILS;Stocks;IL;TASE*;Desenvolvido;1
CRMT;CARMIT CANDY INDUSTRIES LTD;CRMT;ILS;Stocks;IL;TASE*;Desenvolvido;1
CRN;CAIRN HOMES PLC;CRN;GBP;Stocks;GB;LSE*;Desenvolvido;1
CRNO.B;CERENO SCIENTIFIC AB;CRNO B;SEK;Stocks;SE;SFB*;Desenvolvido;1
CRSM;CARASSO MOTORS LTD;CRSM;ILS;Stocks;IL;TASE*;Desenvolvido;1
CRST;CREST NICHOLSON HOLDINGS;CRSTl;GBP;Stocks;GB;AQXEUK;Desenvolvido;1
CRSU;CA SUD RHONE ALPES-CCI;CRSU;EUR;Stocks;FR;SBF*;Desenvolvido;1
CRTA;CIRATA PLC;CRTAl;GBP;Stocks;GB;AQXEUK;Desenvolvido;1
CRTM;CRITICAL METALS PLC;CRTM;GBP;Stocks;GB;LSE*;Desenvolvido;1
CRTO;CA TOURAINE POITOU-CCI;CRTOp;EUR;Stocks;FR;AQEUEN;Desenvolvido;1
CRTX;CRISM THERAPEUTICS CORPORATI;CRTX;GBP;Stocks;GB;LSE*;Desenvolvido;1
CRU;CORAL PRODUCTS PLC;CRU;GBP;Stocks;GB;LSE*;Desenvolvido;1
CRW;CRANEWARE PLC;CRW;GBP;Stocks;GB;LSE*;Desenvolvido;1
CRWC;ALBION CROWN VCT PLC;CRWC;GBP;Stocks;GB;LSE*;Desenvolvido;1
CS;COINSHARES INTERNATIONAL LTD;CS;SEK;Stocks;SE;SFB*;Desenvolvido;1
CS;AXA SA;CS;CHF;Stocks;CH;EBS*;Desenvolvido;1
CSH;CENIT AG;CSH;CHF;Stocks;CH;EBS*;Desenvolvido;1
CSLOG;UBS (CH) PROPERTY FUND - DIREC;CSLOG;CHF;Stocks;CH;EBS*;Desenvolvido;1
CSMB;CSIF CH EQUITY SPI ESG MULTI P;CSMB;CHF;Stocks;CH;EBS*;Desenvolvido;1
CSN;CHESNARA PLC;CSNl;GBP;Stocks;GB;TRQXUK;Desenvolvido;1
CSNV;AXA SA NV25;CSNV;EUR;Stocks;FR;SBF*;Desenvolvido;1
CSRD;CORDIANT DIGITAL INFR-SUB SH;CSRDl;GBP;Stocks;GB;AQXEUK;Desenvolvido;1
CSS1;CSIF CH EQUITY SWITZERLAND SMA;CSS1;CHF;Stocks;CH;EBS*;Desenvolvido;1
CSSG;CROMA SECURITY SOLUTIONS GRO;CSSG;GBP;Stocks;GB;LSE*;Desenvolvido;1
CTA;CT AUTOMOTIVE GROUP PLC;CTA;GBP;Stocks;GB;LSE*;Desenvolvido;1
CTEC;CONVATEC GROUP PLC;CTEC;GBP;Stocks;GB;LSE*;Desenvolvido;1
CTEK;CTEK AB;CTEK;SEK;Stocks;SE;SFB*;Desenvolvido;1
CTG;CHRISTIE GROUP PLC;CTG;GBP;Stocks;GB;LSE*;Desenvolvido;1
CTL;CLEANTECH LITHIUM PLC;CTLl;GBP;Stocks;GB;AQXEUK;Desenvolvido;1
CTM;CATENA MEDIA PLC;CTM;SEK;Stocks;SE;SFB*;Desenvolvido;1
CTM1;CSIF CH EQUITY SWITZERLAND TOT;CTM1;CHF;Stocks;CH;EBS*;Desenvolvido;1
CTPE;CT PRIVATE EQUITY TRUST PLC;CTPEl;GBP;Stocks;GB;BATEUK;Desenvolvido;1
CTPL1;ISRAEL CITRUS PLANTATIONS(1);CTPL1;ILS;Stocks;IL;TASE*;Desenvolvido;1
CTPL5;ISRAEL CITRUS PLANTATIONS(5);CTPL5;ILS;Stocks;IL;TASE*;Desenvolvido;1
CTT;CTT SYSTEMS AB;CTT;SEK;Stocks;SE;SFB*;Desenvolvido;1
CTT;CTT-CORREIOS DE PORTUGAL;CTTu;EUR;Stocks;FR;AQEUEN;Desenvolvido;1
CTUK;CT UK CAPITAL & INCOME INVES;CTUKl;GBP;Stocks;GB;BATEUK;Desenvolvido;1
CTY;CITY OF LONDON INVESTMENT TR;CTYl;GBP;Stocks;GB;AQXEUK;Desenvolvido;1
CURBTA;CURANDO NORDIC AB-BTA;CUR BTA;SEK;Stocks;SE;SFB*;Desenvolvido;1
CURTR;CURANDO NORDIC AB-RTS;CURTR;SEK;Stocks;SE;SFB*;Desenvolvido;1
CURY;CURRYS PLC;CURYl;GBP;Stocks;GB;TRQXUK;Desenvolvido;1
CUSN;CORNISH METALS INC;CUSN;GBP;Stocks;GB;LSE*;Desenvolvido;1
CV;ZCI LTD;CV;EUR;Stocks;FR;SBF*;Desenvolvido;1
CVCG;CVC INCOME & GROWTH LTD-GBP;CVCGl;GBP;Stocks;GB;BATEUK;Desenvolvido;1
CVSG;CVS GROUP PLC;CVSG;GBP;Stocks;GB;LSE*;Desenvolvido;1
CWK;CRANSWICK PLC;CWKl;GBP;Stocks;GB;BATEUK;Desenvolvido;1
CWR;CERES POWER HOLDINGS PLC;CWRl;GBP;Stocks;GB;CHIXUK;Desenvolvido;1
CX;COMBINEDX AB;CX;SEK;Stocks;SE;SFB*;Desenvolvido;1
CYK;CYKEL AI PLC;CYK;GBP;Stocks;GB;LSE*;Desenvolvido;1
CYN;CQS NTL RES GWTH AND INC;CYNl;GBP;Stocks;GB;TRQXUK;Desenvolvido;1
CZN;CORPUS RESOURCES PLC;COR;GBP;Stocks;GB;LSE*;Desenvolvido;1
DAB;DANSKE ANDELSKASSERS BANK A/;DAB;DKK;Stocks;DK;CPH*;Desenvolvido;1
DAC;DANISH AEROSPACE CO A/S;DAC;DKK;Stocks;DK;CPH*;Desenvolvido;1
DAL;DELTA AIR LINES INC.;DAL;CHF;Stocks;CH;EBS*;Desenvolvido;1
DAL;DALATA HOTEL GROUP PLC;DAL;GBP;Stocks;GB;LSE*;Desenvolvido;1
DAN;DANONE;DAN;CHF;Stocks;CH;EBS*;Desenvolvido;1
DANE;DANEL (ADIR YEOSHUA) LTD;DANE;ILS;Stocks;IL;TASE*;Desenvolvido;1
DANH;DAN HOTELS CORP LTD;DANH;ILS;Stocks;IL;TASE*;Desenvolvido;1
DANT;DANTAX A/S-B SHS;DANT;DKK;Stocks;DK;CPH*;Desenvolvido;1
DATA;DATAPROCES GROUP A/S;DATA;DKK;Stocks;DK;CPH*;Desenvolvido;1
DATA;GLOBALDATA PLC;DATA;GBP;Stocks;GB;LSE*;Desenvolvido;1
DCC;DCC PLC;DCC;GBP;Stocks;GB;LSE*;Desenvolvido;1
DCI;DCI ADVISORS LTD;DCI;GBP;Stocks;GB;LSE*;Desenvolvido;1
DCTA;DIRECTA PLUS PLC;DCTA;GBP;Stocks;GB;LSE*;Desenvolvido;1
DDD;3D SYSTEMS CORP;DDD;CHF;Stocks;CH;EBS*;Desenvolvido;1
DDRIL;DOLPHIN DRILLING AS;DDRIL;NOK;Stocks;NO;OSE*;Desenvolvido;1
DE;DEERE & CO;DE;CHF;Stocks;CH;EBS*;Desenvolvido;1
DE;DALA ENERGI AB;DE;SEK;Stocks;SE;SFB*;Desenvolvido;1
DEC;DIVERSIFIED ENERGY CO PLC;DECl;GBP;Stocks;GB;AQXEUK;Desenvolvido;1
DEDI;DEDICARE AB-B;DEDI;SEK;Stocks;SE;SFB*;Desenvolvido;1
DEEZR;DEEZER SA;DEEZR;EUR;Stocks;FR;SBF*;Desenvolvido;1
DELARKIL;DELARKA HOLDING AB-RED SHS;DELARK IL;SEK;Stocks;SE;SFB*;Desenvolvido;1
DELG;DELTA GALIL LTD;DELG;ILS;Stocks;IL;TASE*;Desenvolvido;1
DELT;DELTIC ENERGY PLC;DELT;GBP;Stocks;GB;LSE*;Desenvolvido;1
DESN;DOTTIKON ES HOLDING AG-REG;DESN;CHF;Stocks;CH;EBS*;Desenvolvido;1
DEVP.B;DEVPORT AB;DEVP B;SEK;Stocks;SE;SFB*;Desenvolvido;1
DFCH;DISTRIBUTION FINANCE CAPITAL;DFCH;GBP;Stocks;GB;LSE*;Desenvolvido;1
DFDS;DFDS A/S;DFDS;DKK;Stocks;DK;CPH*;Desenvolvido;1
DFS;DFS FURNITURE PLC;DFSl;GBP;Stocks;GB;TRQXUK;Desenvolvido;1
DGE;DIAGEO PLC;DGE;GBP;Stocks;GB;LSE*;Desenvolvido;1
DGI;DG INNOVATE PLC;DGI;GBP;Stocks;GB;LSE*;Desenvolvido;1
DGI9;DIGITAL 9 INFRASTRUCTURE PLC;DGI9l;GBP;Stocks;GB;TRQXUK;Desenvolvido;1
DGN;ASIA DRAGON TRUST PLC;DGNl;GBP;Stocks;GB;TRQXUK;Desenvolvido;1
DHER;DELIVERY HERO SE;DHER;CHF;Stocks;CH;EBS*;Desenvolvido;1
DHR;DANAHER CORP;DHR;CHF;Stocks;CH;EBS*;Desenvolvido;1
DIA;DIALIGHT PLC;DIAl;GBP;Stocks;GB;CHIXUK;Desenvolvido;1
DIABIO;DIAGONAL BIO AB;DIABIO;SEK;Stocks;SE;SFB*;Desenvolvido;1
DIAH;DIADROM HOLDING AB;DIAH;SEK;Stocks;SE;SFB*;Desenvolvido;1
DIAL;DIALES PLC;DIAL;GBP;Stocks;GB;LSE*;Desenvolvido;1
DICOT;DICOT PHARMA AB;DICOT;SEK;Stocks;SE;SFB*;Desenvolvido;1
DIFI;DIRECT FINANCE OF DIRECT GRO;DIFI;ILS;Stocks;IL;TASE*;Desenvolvido;1
DIG;DUNEDIN INCOME GROWTH INV TR;DIGl;GBP;Stocks;GB;CHIXUK;Desenvolvido;1
DIGN;DIGNITANA AB;DIGN;SEK;Stocks;SE;SFB*;Desenvolvido;1
DIMRI;YH DIMRI CONSTRUCT & DEVELOP;DIMRI;ILS;Stocks;IL;TASE*;Desenvolvido;1
DIOS;DIOS FASTIGHETER AB;DIOS;SEK;Stocks;SE;SFB*;Desenvolvido;1
DIPL;DIPLOMAT HOLDINGS LTD;DIPL;ILS;Stocks;IL;TASE*;Desenvolvido;1
DIS;DISTIL PLC;DIS;GBP;Stocks;GB;LSE*;Desenvolvido;1
DISH;AMALA FOODS PLC;DISH;GBP;Stocks;GB;LSE*;Desenvolvido;1
DISI;DISCOUNT INVESTMENT CORP-REG;DISI;ILS;Stocks;IL;TASE*;Desenvolvido;1
DIST;DISTIT AB;DIST;SEK;Stocks;SE;SFB*;Desenvolvido;1
DIVI;DIVERSE INCOME TRUST PLC/THE;DIVIl;GBP;Stocks;GB;TRQXUK;Desenvolvido;1
DIVIO.B;DIVIO TECHNOLOGIES AB;DIVIO B;SEK;Stocks;SE;SFB*;Desenvolvido;1
DKE;DUKEMOUNT CAPITAL PLC;DKE;GBP;Stocks;GB;LSE*;Desenvolvido;1
DKL;DEKEL AGRI-VISION PLC;DKL;GBP;Stocks;GB;LSE*;Desenvolvido;1
DKUPL;DEKUPLE;DKUPLp;EUR;Stocks;FR;AQEUEN;Desenvolvido;1
DLAB;DLABORATORY SWEDEN AB;DLAB;SEK;Stocks;SE;SFB*;Desenvolvido;1
DLAR;DE LA RUE PLC;DLARl;GBP;Stocks;GB;AQXEUK;Desenvolvido;1
DLEA;DELEK AUTOMOTIVE SYSTEMS LTD;DLEA;ILS;Stocks;IL;TASE*;Desenvolvido;1
DLEKG;DELEK GROUP LTD;DLEKG;ILS;Stocks;IL;TASE*;Desenvolvido;1
DLG;DIRECT LINE INSURANCE GROUP;DLGl;GBP;Stocks;GB;BATEUK;Desenvolvido;1
DLN;DERWENT LONDON PLC;DLN;GBP;Stocks;GB;LSE*;Desenvolvido;1
DLTI;DELTA ISRAEL BRANDS LTD;DLTI;ILS;Stocks;IL;TASE*;Desenvolvido;1
DMYD.B;DIAMYD MEDICAL AB;DMYD B;SEK;Stocks;SE;SFB*;Desenvolvido;1
DNA;DNA GROUP TR LTD;DNA;ILS;Stocks;IL;TASE*;Desenvolvido;1
DNA2;DORIC NIMROD AIR TWO LTD;DNA2;GBP;Stocks;GB;LSE*;Desenvolvido;1
DNA3;DORIC NIMROD AIR THREE LTD;DNA3;GBP;Stocks;GB;LSE*;Desenvolvido;1
DNE;DUNEDIN ENTERPRISE-ORD;DNEl;GBP;Stocks;GB;TRQXUK;Desenvolvido;1
DNLM;DUNELM GROUP PLC;DNLMl;GBP;Stocks;GB;TRQXUK;Desenvolvido;1
DNM;DIANOMI PLC;DNM;GBP;Stocks;GB;LSE*;Desenvolvido;1
DNO;DNO ASA;DNO;NOK;Stocks;NO;OSE*;Desenvolvido;1
DOCM;DOCMORRIS AG;DOCM;CHF;Stocks;CH;EBS*;Desenvolvido;1
DOCS;DR. MARTENS PLC;DOCSl;GBP;Stocks;GB;TRQXUK;Desenvolvido;1
DOFG;DOF GROUP ASA;DOFG;NOK;Stocks;NO;OSE*;Desenvolvido;1
DOKA;DORMAKABA HOLDING AG;DOKA;CHF;Stocks;CH;EBS*;Desenvolvido;1
DOM;DOMETIC GROUP AB;DOM;SEK;Stocks;SE;SFB*;Desenvolvido;1
DOM;DOMINO'S PIZZA GROUP PLC;DOMl;GBP;Stocks;GB;BATEUK;Desenvolvido;1
DONKEY;DONKEYREPUBLIC HOLDING APS;DONKEY;DKK;Stocks;DK;CPH*;Desenvolvido;1
DORE;DOWNING RENEWABLES & INFRAST;DOREl;GBP;Stocks;GB;BATEUK;Desenvolvido;1
DORL;DORAL GROUP RENEWABLE ENERGY;DORL;ILS;Stocks;IL;TASE*;Desenvolvido;1
DORO;DORO AB;DORO;SEK;Stocks;SE;SFB*;Desenvolvido;1
